quote;date;month;year
Reconnaissante aux grands hommes, la France a aussi panthéonisé Sophie Berthelot, comme épouse de l’un d’eux, puis Marie Curie, Germaine Tillion, Geneviève de Gaulle-Anthonioz et Simone Veil (photo).;2018-10-05;10;2018
En 2018, l’édition de Wikipédia en cebuano est la 2e par le nombre d’articles (5,38 millions).;2018-10-05;10;2018
Les premiers réacteurs à eau pressurisée français ont été créés sous licence américaine.;2018-10-05;10;2018
Karl Marx présenta les journées de Juin (tableau) comme « l’événement le plus formidable dans l’histoire des guerres civiles en Europe », et Alexis de Tocqueville comme « la plus grande et la plus singulière [insurrection] qui ait eu lieu dans notre histoire et peut-être dans aucune autre ».;2018-10-05;10;2018
Le mémorial (photo) consacré à l’explosion du vol 772 UTA ne peut se découvrir dans sa totalité que depuis un avion.;2018-10-06;10;2018
Bien qu’il ait gagné la Coupe du monde de football, Héctor Zelada (photo) n’a jamais joué pour son équipe nationale.;2018-10-06;10;2018
Il faut l'accord du Luxembourg pour visiter le fort de Brégançon.;2018-10-06;10;2018
La cité néo-brunswickoise de Dieppe est jumelée avec la commune seinomarine homonyme.;2018-10-06;10;2018
L’émail dentaire est la substance la plus dure du corps humain.;2018-10-07;10;2018
À Las Vegas, au Heart Attack Grill (photo), les clients pesant plus de 350 livres (près de 159 kg) mangent gratuitement.;2018-10-07;10;2018
L’adjectif « grotesque » est étymologiquement lié à l’art.;2018-10-07;10;2018
Analyste critique des totalitarismes, la politologue Hannah Arendt (photo) a recommandé l’enseignement des idées de la théoricienne marxiste Rosa Luxemburg dans les programmes de science politique des pays d’Occident.;2018-10-07;10;2018
La communauté des Petites Sœurs disciples de l’Agneau (photo) est essentiellement composée de religieuses trisomiques.;2018-10-08;10;2018
Le Fou de guerre réunit Coluche et Beppe Grillo.;2018-10-08;10;2018
En 1908, Edith New (photo) et Olivia Smith recoururent pour la première fois à une nouvelle forme d’action militante : l’enchaînement volontaire.;2018-10-08;10;2018
Le prix Ig-Nobel de chimie 2011 a récompensé des travaux sur la densité de wasabi nécessaire pour réveiller en urgence un être humain.;2018-10-08;10;2018
Dans Vesoul, le « Chauffe, Marcel ! » de Jacques Brel s’adresse à Marcel Azzola (photo).;2018-10-09;10;2018
Pendant l’accouplement de certains anoures, le mâle sécrète une colle pour retenir la femelle.;2018-10-09;10;2018
Les historiens universitaires français considèrent généralement que le siècle des Lumières (gravure) commence en 1715, l’année même où le Roi-Soleil s’est éteint.;2018-10-09;10;2018
Le Bossu de Notre-Dame, dont 15 minutes ont été conçues à Montreuil, est le premier Classique d'animation Disney à ne pas avoir été entièrement fabriqué aux États-Unis.;2018-10-09;10;2018
Le chirurgien John Benjamin Murphy est l’inventeur du bouton de Murphy, du goutte-à-goutte de Murphy, du signe de Murphy, du test de Murphy, du punch de Murphy et de la râpe à os de Murphy.;2018-10-10;10;2018
Pour lire le rongorongo, il faut retourner sa tablette (photo) à chaque ligne.;2018-10-10;10;2018
L’émirat de Crète, qui a duré près d’un siècle et demi, avait été fondé par des pirates andalous (illustration).;2018-10-10;10;2018
Depuis 4 200 ans « avant le présent », nous vivons dans l’ère du Meghalayen.;2018-10-10;10;2018
Le Français Adolphe Pégoud, pionnier de la voltige aérienne (carte postale) devenu le premier as de la Grande Guerre, fut abattu en vol par un avion dont le pilote, l’Allemand Otto Kandulski, avait été son élève.;2018-10-11;10;2018
Tandis que la population mondiale a plus que doublé entre 1950 et 2001, le PIB mondial a quasiment été multiplié par 7, selon le PNUE.;2018-10-11;10;2018
Le Pentagone (photo) a deux fois plus de toilettes que ses besoins réels, en raison des lois sur la ségrégation raciale en vigueur lors de la construction.;2018-10-11;10;2018
Jean Diot et Bruno Lenoir furent en 1750 les dernières personnes condamnées puis exécutées en France pour avoir entretenu une relation homosexuelle.;2018-10-11;10;2018
En 1968 à Mexico, l’athlète mexicaine Enriqueta Basilio (photo) devint la première femme à clore le relais de la flamme olympique.;2018-10-12;10;2018
La plus ancienne chronique historique rédigée en français qui nous soit parvenue est l’Estoire des Engleis, de Geoffroy Gaimar.;2018-10-12;10;2018
Elmer McCurdy (photo) eut une carrière bien plus longue mort, en tant que figurant, que vivant, en tant que hors-la-loi.;2018-10-12;10;2018
Des catholiques sont peut-être cardinaux sans le savoir.;2018-10-12;10;2018
Il existe à l’université de Nice un centre d’études des phénomènes « paranormaux ».;2018-10-13;10;2018
La constitution de la Norvège (affiche), datant de sa proclamation d’indépendance en mai 1814 et restée en vigueur pendant son union avec la Suède, est la plus ancienne constitution écrite en vigueur en Europe.;2018-10-13;10;2018
Seuls quatre pays européens figuraient parmi les participants de la Coupe du monde de football de 1930, la première, en Uruguay.;2018-10-13;10;2018
La fiabilité du premier missile mer-sol balistique stratégique américain opérationnel Polaris (photo) n’était estimée qu’à 25 % et son ogive nucléaire n’avait qu’une chance sur deux de fonctionner.;2018-10-13;10;2018
La posidonie, à l’origine de la formation des pelotes de mer (photo), n’est pas une algue mais une plante à fleurs sous-marine.;2018-10-14;10;2018
Il exista en 1848-1849 une éphémère École d’administration, lointaine préfiguration de l’École nationale d’administration.;2018-10-14;10;2018
Être informé des risques attribués au monoxyde de dihydrogène (photo) conduit régulièrement à soutenir son interdiction.;2018-10-14;10;2018
Plus de 300 caractères chinois sont gravés sur un bateau sculpté à partir d’un noyau d’olive.;2018-10-14;10;2018
La grève de la faim d’Irom Sharmila Chanu (photo) a duré près de seize ans.;2018-10-15;10;2018
Le nombre de sonnettes d’un serpent à sonnettes correspond au nombre de fois où il a mué.;2018-10-15;10;2018
Un avis de recherche international a permis de trouver deux spécimens susceptibles de s’accoupler avec Jeremy, un escargot senestre (photo) rarissime, mais ces deux candidats ont d’abord préféré copuler entre eux.;2018-10-15;10;2018
À la fin du XIXe siècle, l’Américain William Halsted fit créer les gants chirurgicaux par amour pour une infirmière.;2018-10-15;10;2018
Francis le Belge était français, mais Cécile de France est belge.;2018-10-16;10;2018
Tchernobyl a aussi donné son nom à un virus (capture d'écran).;2018-10-16;10;2018
L’auteur-compositeur-interprète calembourgeois Boby Lapointe est l’inventeur du système bibi-binaire, procédé de représentation hexadécimale des nombres.;2018-10-16;10;2018
Le parc national canadien de la Pointe-Pelée (carte) est situé à la même latitude que la Californie du Nord.;2018-10-16;10;2018
Le père de la psychanalyse (photo du haut) est deux fois l'oncle du « père de la propagande moderne » (photo du bas), dont il a inspiré la pensée.;2018-10-17;10;2018
L’expression « tri sélectif » est un pléonasme.;2018-10-17;10;2018
La pétanque (image du haut) se joue littéralement les pieds (pèd) plantés (tanca) sur le sol, par opposition au jeu provençal (image du bas) où le joueur peut prendre de l'élan.;2018-10-17;10;2018
L’Académie de Nîmes se compose traditionnellement du même nombre de catholiques, de protestants et de « sauvages ».;2018-10-17;10;2018
En Chine, la peur du chiffre 4 et celle du 13 amènent, entre autres superstitions, à ne pas attribuer les numéros 4, 13, 14, 24... 41, 42... aux étages des immeubles (photo).;2018-10-18;10;2018
Le tournage du film Le Pont de Remagen a été utilisé par la propagande soviétique pour justifier l’invasion de la Tchécoslovaquie par le Pacte de Varsovie.;2018-10-18;10;2018
Rester dans une chambre sourde (photo), durant un certain temps, peut entraîner des hallucinations.;2018-10-18;10;2018
La Naissance intra-utérine de Salvador Dalí fut authentifiée en 2013, grâce à la présence, dans sa dédicace, d’une faute d’orthographe que l’artiste avait l’habitude de faire.;2018-10-18;10;2018
Hillary Wolf, l’une des jeunes actrices de la comédie Maman, j’ai raté l’avion, a ensuite participé deux fois aux Jeux olympiques comme judokate.;2018-10-19;10;2018
Sara Winter (photo), fondatrice de la branche brésilienne du groupe Femen, milite aujourd'hui au sein du mouvement pro-vie.;2018-10-19;10;2018
Le 19 octobre 1918 à Burkel, la charge de cavalerie du 1er régiment de guides de l’armée belge s’est terminée victorieusement et à pied.;2018-10-19;10;2018
Le duché de Luxembourg (carte) était plus grand que l'actuel grand-duché de Luxembourg.;2018-10-19;10;2018
Le chariot pointant le sud (photo) est un mécanisme servant de boussole, inventé en Chine à l'époque des Trois Royaumes.;2018-10-20;10;2018
Presque tous les nombres réels sont absolument normaux.;2018-10-20;10;2018
L'île de Ha-shima (photo), qui avait une des plus fortes densités de population au monde, est à présent inhabitée.;2018-10-20;10;2018
L’une des principales améliorations du microscope optique est due à Antoni van Leeuwenhoek, drapier de son état, qui souhaitait vérifier la pureté de ses étoffes.;2018-10-20;10;2018
Du fait de son métabolisme original, le rat-taupe nu (photo) peut survivre à une privation d'oxygène pendant 18 minutes.;2018-10-21;10;2018
La tête d’un des fondateurs de l’utilitarisme, Jeremy Bentham, fut longtemps exposée au pied de son effigie, dans une armoire de l’University College de Londres.;2018-10-21;10;2018
Face au numéro 22 de la rue de la République à Lyon, un pavé de couleur rouge incrusté dans le sol (photo) indique précisément l'endroit où le président de la République Sadi Carnot fut frappé à mort par Sante Geronimo Caserio.;2018-10-21;10;2018
All You Need Is Love et Money sont les deux seules chansons ayant une signature rythmique en 7/4 à avoir atteint le Top 20 du hit-parade aux États-Unis.;2018-10-21;10;2018
La guerre contre les drogues a durement affecté les producteurs américains d’asperges.;2018-10-22;10;2018
Noire n'est pas mon métier est la réponse d'Aïssa Maïga (photo) au documentaire Ouvrir la voix.;2018-10-22;10;2018
En 1981, dans Le Point de vue d’Ellénore, Ève Gonin réécrivit le roman Adolphe, de Benjamin Constant, en adoptant la perspective de l’héroïne.;2018-10-22;10;2018
Le 22 octobre 1895, une locomotive à vapeur traversa  la façade de la gare Montparnasse (photo).;2018-10-22;10;2018
Après son record du monde sur 400 m haies aux JO de 1972, John Akii-Bua (photo) a célébré sa victoire en devenant le premier athlète à effectuer un tour d'honneur.;2018-10-23;10;2018
Dans le contexte de la guerre froide, les éléments chimiques pouvaient posséder plusieurs noms.;2018-10-23;10;2018
Le test de Rorschach (photo) se base sur le phénomène de la paréidolie.;2018-10-23;10;2018
À sa mort, le « Prince putois », aussi surnommé le « La Fayette du Sud », était le dernier major général confédéré.;2018-10-23;10;2018
Si la ville du Pont-de-Beauvoisin (à gauche sur la photo) est devenue française en 1349, la ville du Pont-de-Beauvoisin (à droite sur la photo) l'est devenue en 1860.;2018-10-24;10;2018
